gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group D,some college,free/reduced,none,56,72,72
male,group B,some college,standard,completed,81,79,76
male,group A,associate's degree,standard,none,72,64,58
female,group C,some college,standard,none,57,70,67
male,group B,master's degree,standard,none,66,65,66
female,group D,associate's degree,standard,none,71,75,70
female,group B,associate's degree,standard,none,76,84,74
female,group D,associate's degree,free/reduced,completed,55,75,71
male,group B,bachelor's degree,standard,completed,87,74,78
male,group D,associate's degree,standard,none,81,82,79
male,group D,some college,standard,none,56,49,50
male,group B,high school,standard,none,49,52,50
male,group D,associate's degree,standard,none,63,70,63
female,group E,bachelor's degree,standard,completed,72,85,79
female,group C,associate's degree,standard,none,65,63,61
female,group D,high school,free/reduced,completed,62,80,79
male,group D,associate's degree,standard,completed,74,74,75
male,group B,high school,free/reduced,none,64,67,55
female,group D,associate's degree,free/reduced,none,65,72,70
female,group D,bachelor's degree,standard,completed,64,78,84
female,group D,high school,standard,none,73,78,79
male,group B,high school,free/reduced,none,52,57,51
female,group C,some college,free/reduced,none,36,51,46
female,group A,high school,standard,none,65,66,69
female,group C,associate's degree,standard,none,82,96,94
male,group C,master's degree,free/reduced,none,64,68,59
female,group C,bachelor's degree,standard,none,86,86,80
male,group D,high school,standard,none,71,68,66
male,group A,some high school,standard,completed,87,76,74
male,group C,some high school,standard,none,82,83,74
female,group C,some high school,free/reduced,completed,28,44,47
male,group C,some high school,free/reduced,none,36,43,39
male,group C,some college,free/reduced,completed,50,55,52
male,group C,some college,standard,none,78,77,65
male,group E,bachelor's degree,standard,none,75,65,67
male,group C,some high school,free/reduced,completed,54,66,62
female,group B,bachelor's degree,standard,none,61,65,61
female,group C,associate's degree,free/reduced,none,68,82,79
male,group C,master's degree,free/reduced,none,86,86,84
female,group D,some high school,standard,completed,74,87,89
male,group C,some college,standard,none,66,50,55
female,group C,some college,free/reduced,none,39,49,48
male,group A,high school,free/reduced,completed,56,51,55
male,group C,associate's degree,standard,none,43,38,40
male,group C,high school,free/reduced,none,41,35,24
male,group D,some college,standard,completed,70,69,71
male,group D,some high school,standard,completed,65,59,67
female,group B,some college,standard,none,57,72,69
female,group D,high school,standard,none,85,83,89
male,group D,associate's degree,standard,none,80,76,76
female,group C,some college,standard,none,63,69,67
female,group C,high school,standard,none,65,79,76
male,group B,some college,free/reduced,none,74,77,73
male,group D,associate's degree,standard,none,91,86,90
female,group D,master's degree,standard,none,83,85,86
male,group E,some college,free/reduced,completed,71,67,64
female,group A,some college,free/reduced,completed,36,47,50
male,group C,associate's degree,standard,none,79,84,80
female,group C,bachelor's degree,standard,completed,84,93,97
male,group E,some college,standard,none,75,60,56
male,group D,some high school,standard,none,56,49,52
female,group E,some high school,standard,none,76,82,76
male,group A,some college,standard,none,77,76,76
female,group A,associate's degree,free/reduced,none,60,64,67
female,group E,high school,free/reduced,none,43,59,48
male,group E,some college,standard,completed,97,83,87
male,group C,some college,free/reduced,none,41,32,29
male,group C,high school,standard,completed,91,87,78
female,group C,some college,standard,completed,95,86,98
female,group A,associate's degree,free/reduced,none,79,79,78
male,group D,high school,standard,completed,69,59,62
female,group D,associate's degree,free/reduced,completed,76,90,98
male,group B,associate's degree,standard,none,76,65,68
male,group C,associate's degree,standard,completed,63,66,58
female,group C,high school,standard,none,59,64,65
female,group D,some high school,free/reduced,completed,54,62,63
male,group D,high school,standard,none,78,75,71
female,group C,some high school,standard,completed,76,77,82
female,group B,associate's degree,standard,none,62,62,67
male,group C,bachelor's degree,free/reduced,none,58,50,50
male,group C,associate's degree,standard,none,75,78,67
male,group D,master's degree,standard,none,90,92,90
female,group B,associate's degree,free/reduced,none,69,79,67
male,group D,associate's degree,standard,none,91,87,77
male,group C,associate's degree,standard,completed,100,96,93
male,group E,associate's degree,standard,completed,62,55,52
female,group C,associate's degree,free/reduced,none,72,88,86
male,group D,some high school,standard,completed,66,60,54
male,group B,associate's degree,standard,completed,82,88,85
male,group C,master's degree,standard,none,94,81,82
male,group B,some high school,standard,none,66,61,51
female,group D,high school,standard,none,67,80,79
male,group C,bachelor's degree,standard,completed,90,94,86
female,group B,bachelor's degree,free/reduced,none,38,57,51
female,group C,high school,free/reduced,none,65,76,68
female,group C,some college,standard,completed,89,97,97
female,group D,associate's degree,standard,none,58,75,73
female,group A,some high school,standard,none,47,56,56
female,group D,associate's degree,free/reduced,none,57,52,54
female,group B,high school,free/reduced,none,62,82,76
male,group C,high school,free/reduced,none,61,70,63
male,group E,associate's degree,standard,none,65,62,56
female,group C,high school,standard,completed,61,70,74
male,group C,high school,free/reduced,none,60,50,58
male,group C,associate's degree,free/reduced,completed,71,75,70
male,group C,bachelor's degree,standard,completed,60,50,58
male,group D,master's degree,free/reduced,completed,100,97,100
male,group E,some high school,standard,completed,84,80,77
male,group D,associate's degree,standard,none,72,72,70
female,group D,high school,free/reduced,none,41,55,56
male,group C,bachelor's degree,free/reduced,completed,67,75,71
female,group B,some high school,standard,none,36,50,39
female,group C,high school,standard,none,58,67,64
male,group D,some high school,standard,none,75,67,62
male,group E,some college,free/reduced,none,57,60,47
male,group C,high school,standard,completed,71,71,73
female,group D,associate's degree,standard,completed,54,71,74
female,group B,high school,standard,none,56,60,51
male,group C,some college,free/reduced,none,47,52,49
female,group C,some high school,standard,none,71,82,79
female,group D,associate's degree,standard,completed,63,68,73
male,group B,high school,free/reduced,none,49,46,43
male,group C,high school,standard,none,65,61,53
male,group B,master's degree,standard,completed,60,64,64
female,group C,high school,standard,completed,68,70,75
female,group D,high school,standard,none,62,75,75
male,group E,high school,standard,completed,95,95,91
female,group E,high school,standard,none,74,73,71
male,group E,bachelor's degree,standard,completed,97,88,90
male,group D,some college,standard,completed,99,99,96
male,group B,associate's degree,standard,none,45,36,38
male,group D,associate's degree,standard,none,72,60,70
female,group A,associate's degree,standard,completed,81,89,93
female,group E,bachelor's degree,free/reduced,none,92,94,97
female,group C,high school,free/reduced,completed,41,53,54
female,group E,some college,standard,none,95,100,100
female,group B,some college,free/reduced,none,39,58,52
female,group C,bachelor's degree,standard,none,52,52,47
female,group D,some college,standard,none,38,40,48
female,group D,some high school,standard,none,70,79,74
female,group D,some high school,standard,completed,33,49,58
female,group D,high school,standard,none,52,60,63
male,group D,some college,standard,none,76,78,73
female,group B,associate's degree,standard,completed,72,85,90
female,group A,high school,standard,none,69,70,69
male,group C,bachelor's degree,standard,none,66,65,64
female,group D,some high school,standard,none,56,62,59
female,group A,associate's degree,standard,completed,58,66,67
male,group C,high school,free/reduced,completed,43,47,45
female,group A,high school,free/reduced,none,59,69,64
male,group C,some college,standard,completed,91,82,83
female,group C,high school,free/reduced,completed,42,58,57
male,group D,bachelor's degree,standard,none,65,70,67
male,group B,some college,free/reduced,completed,76,69,75
female,group A,some high school,standard,none,62,78,73
male,group B,some college,standard,none,78,69,63
